UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,client_id
95,L47274,L,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,client_1
8428,L55607,L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,client_1
2601,L49780,L,299.3,309.0,1422,47.3,25,0,0,0,0,0,0,client_1
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,client_1
3234,H32647,H,300.8,309.4,1474,40.7,104,0,0,0,0,0,0,client_1
5280,L52459,L,303.6,313.0,1522,35.8,133,0,0,0,0,0,0,client_1
4002,H33415,H,302.1,311.2,1598,37.9,148,0,0,0,0,0,0,client_1
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,client_1
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,client_1
8852,M23711,M,297.7,308.9,1573,35.1,9,0,0,0,0,0,0,client_1
6817,L53996,L,300.9,310.7,1477,43.2,143,0,0,0,0,0,0,client_1
4224,L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,0,client_1
9659,L56838,L,299.0,309.9,1548,34.5,214,0,0,0,0,0,0,client_1
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,client_1
9642,L56821,L,299.3,310.4,1365,53.9,171,0,0,0,0,0,0,client_1
3870,L51049,L,302.7,311.7,1480,45.2,8,0,0,0,0,0,0,client_1
8525,L55704,L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,client_1
7190,L54369,L,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,client_1
6924,L54103,L,301.2,311.7,1433,49.3,206,0,0,0,0,0,0,client_1
5943,L53122,L,300.7,310.7,1450,43.4,80,0,0,0,0,0,0,client_1
7907,L55086,L,300.9,312.4,1372,51.0,142,0,0,0,0,0,0,client_1
9909,L57088,L,298.6,309.0,1456,47.7,0,0,0,0,0,0,0,client_1
8147,L55326,L,299.6,310.9,1533,31.8,91,0,0,0,0,0,0,client_1
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,client_1
2565,L49744,L,299.3,309.1,1493,38.0,151,0,0,0,0,0,0,client_1
372,L47551,L,297.5,308.4,1604,38.1,106,0,0,0,0,0,0,client_1
5640,L52819,L,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,client_1
431,L47610,L,297.5,308.6,1596,37.1,30,0,0,0,0,0,0,client_1
7608,M22467,M,300.5,311.3,1468,41.1,34,0,0,0,0,0,0,client_1
565,H29978,H,297.6,309.6,1669,32.1,155,0,0,0,0,0,0,client_1
8167,L55346,L,299.7,311.1,1603,31.4,141,0,0,0,0,0,0,client_1
9599,L56778,L,299.0,310.2,1490,41.1,54,0,0,0,0,0,0,client_1
1351,L48530,L,298.7,310.2,1436,47.5,32,0,0,0,0,0,0,client_1
9701,M24560,M,298.9,309.8,1353,53.7,71,0,0,0,0,0,0,client_1
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,client_1
7079,L54258,L,300.7,310.5,1357,52.6,199,0,0,0,0,0,0,client_1
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0,client_1
871,L48050,L,295.8,306.4,1325,56.2,65,0,0,0,0,0,0,client_1
484,L47663,L,297.4,309.0,1324,56.9,173,0,0,0,0,0,0,client_1
5925,L53104,L,300.3,310.2,1369,48.8,36,0,0,0,0,0,0,client_1
597,M15456,M,297.6,309.6,1530,37.3,10,0,0,0,0,0,0,client_1
2319,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0,client_1
8985,L56164,L,297.1,307.8,1406,60.4,133,0,0,0,0,0,0,client_1
3062,L50241,L,300.1,309.1,1353,58.7,86,0,0,0,0,0,0,client_1
3576,L50755,L,301.7,310.5,1567,39.1,114,0,0,0,0,0,0,client_1
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,client_1
8614,M23473,M,297.5,308.5,1401,50.5,6,0,0,0,0,0,0,client_1
9965,L57144,L,298.3,307.9,1766,26.5,145,0,0,0,0,0,0,client_1
8712,L55891,L,297.1,308.5,1733,28.7,50,0,0,0,0,0,0,client_1
3383,L50562,L,301.3,310.6,1510,38.5,47,0,0,0,0,0,0,client_1
7316,L54495,L,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,client_1
1562,L48741,L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,client_1
1955,L49134,L,297.9,307.8,1459,46.9,85,0,0,0,0,0,0,client_1
981,L48160,L,296.1,306.7,1409,42.8,134,0,0,0,0,0,0,client_1
4375,L51554,L,302.0,309.7,1551,34.8,207,0,0,0,0,0,0,client_1
1608,L48787,L,297.8,307.8,1412,48.3,27,0,0,0,0,0,0,client_1
6875,H36288,H,300.9,311.3,1295,58.9,77,0,0,0,0,0,0,client_1
1718,L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,client_1
1373,M16232,M,298.8,310.3,1573,41.8,91,0,0,0,0,0,0,client_1
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,client_1
6486,L53665,L,300.6,309.8,1629,37.6,162,0,0,0,0,0,0,client_1
6919,L54098,L,301.0,311.5,1559,31.8,195,0,0,0,0,0,0,client_1
4987,L52166,L,303.7,312.9,1502,40.5,0,0,0,0,0,0,0,client_1
8858,L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0,client_1
8224,L55403,L,299.1,310.5,1329,54.9,58,0,0,0,0,0,0,client_1
9,M14868,M,298.3,308.7,1667,28.6,18,0,0,0,0,0,0,client_1
257,L47436,L,298.1,308.3,1331,63.0,13,0,0,0,0,0,0,client_1
7873,L55052,L,300.6,312.3,1532,37.2,54,0,0,0,0,0,0,client_1
7069,L54248,L,300.8,310.7,1461,42.8,173,0,0,0,0,0,0,client_1
6477,L53656,L,300.5,309.7,1384,48.6,141,0,0,0,0,0,0,client_1
9161,H38574,H,297.5,308.5,1671,28.0,158,0,0,0,0,0,0,client_1
5142,L52321,L,304.4,313.7,1509,35.0,205,1,1,0,0,0,0,client_1
9969,L57148,L,298.4,308.0,1605,32.4,154,0,0,0,0,0,0,client_1
9563,M24422,M,299.7,311.0,1435,50.1,168,0,0,0,0,0,0,client_1
1309,L48488,L,298.9,310.1,1750,25.0,156,0,0,0,0,0,0,client_1
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,client_1
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,client_1
4063,L51242,L,302.0,310.9,1446,44.0,64,0,0,0,0,0,0,client_1
7336,L54515,L,299.9,310.4,1328,49.9,206,0,0,0,0,0,0,client_1
9891,L57070,L,298.8,309.5,1645,32.8,157,0,0,0,0,0,0,client_1
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,client_1
5668,L52847,L,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,client_1
4595,M19454,M,303.0,311.2,1387,41.4,100,0,0,0,0,0,0,client_1
6787,L53966,L,301.2,310.6,1409,50.9,66,0,0,0,0,0,0,client_1
1071,M15930,M,296.9,307.8,1477,37.2,160,0,0,0,0,0,0,client_1
7852,L55031,L,300.4,311.7,1373,47.2,3,0,0,0,0,0,0,client_1
5044,L52223,L,304.1,313.2,1468,39.4,148,0,0,0,0,0,0,client_1
7398,L54577,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,client_1
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0,client_1
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,client_1
7658,L54837,L,300.5,311.6,1661,30.0,158,0,0,0,0,0,0,client_1
7622,L54801,L,300.5,311.5,1490,38.4,67,0,0,0,0,0,0,client_1
9252,M24111,M,298.2,309.1,1651,28.8,186,0,0,0,0,0,0,client_1
8538,L55717,L,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,client_1
3138,L50317,L,300.4,309.9,1567,36.5,72,0,0,0,0,0,0,client_1
4558,L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0,client_1
2180,L49359,L,299.6,309.2,1601,33.3,33,0,0,0,0,0,0,client_1
3120,L50299,L,300.1,309.4,1858,23.6,26,0,0,0,0,0,0,client_1
6086,L53265,L,300.9,310.6,1538,36.7,3,0,0,0,0,0,0,client_1
8185,L55364,L,299.8,311.1,2144,17.7,190,0,0,0,0,0,0,client_1
2329,L49508,L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0,client_1
1973,L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,client_1
448,M15307,M,297.6,308.7,1376,59.9,74,0,0,0,0,0,0,client_1
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,client_1
6625,L53804,L,301.7,310.7,1532,39.8,92,0,0,0,0,0,0,client_1
439,L47618,L,297.4,308.4,1341,52.2,49,0,0,0,0,0,0,client_1
8526,L55705,L,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,client_1
3109,L50288,L,299.8,309.2,1504,38.7,212,0,0,0,0,0,0,client_1
1062,L48241,L,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,client_1
8193,L55372,L,299.6,310.9,1229,65.2,209,1,0,0,0,1,0,client_1
5284,L52463,L,303.8,313.2,1525,41.9,145,0,0,0,0,0,0,client_1
3017,L50196,L,300.5,309.8,1441,48.8,200,0,0,0,0,0,0,client_1
33,L47212,L,299.0,309.4,1419,48.3,91,0,0,0,0,0,0,client_1
5661,L52840,L,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,client_1
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,client_1
8023,L55202,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0,client_1
6435,M21294,M,300.3,309.9,1494,38.5,33,0,0,0,0,0,0,client_1
3890,L51069,L,302.4,311.2,1404,52.0,57,0,0,0,0,0,0,client_1
4212,L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0,client_1
8653,H38066,H,297.3,308.3,1461,41.5,108,0,0,0,0,0,0,client_1
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,client_1
7808,M22667,M,300.0,311.5,1451,49.0,115,0,0,0,0,0,0,client_1
2985,L50164,L,300.6,309.7,1639,30.4,121,0,0,0,0,0,0,client_1
7240,L54419,L,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,client_1
4107,L51286,L,301.9,310.5,1425,51.1,173,0,0,0,0,0,0,client_1
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,client_1
7962,L55141,L,301.0,312.2,1264,59.0,57,0,0,0,0,0,0,client_1
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,client_1
5633,L52812,L,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,client_1
6513,M21372,M,301.1,310.0,1433,48.1,14,0,0,0,0,0,0,client_1
3354,L50533,L,301.6,310.9,1632,31.6,189,0,0,0,0,0,0,client_1
3608,L50787,L,301.6,310.7,1638,33.8,196,0,0,0,0,0,0,client_1
4710,M19569,M,303.4,311.6,1446,50.0,163,0,0,0,0,0,0,client_1
2514,L49693,L,299.0,308.7,1583,32.5,25,0,0,0,0,0,0,client_1
715,L47894,L,297.4,308.6,1609,36.2,116,0,0,0,0,0,0,client_1
3825,L51004,L,302.3,310.9,1620,30.3,112,0,0,0,0,0,0,client_1
7628,L54807,L,300.5,311.7,1445,44.8,83,0,0,0,0,0,0,client_1
8749,L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,0,client_1
1909,L49088,L,297.9,307.6,1977,20.2,182,0,0,0,0,0,0,client_1
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,client_1
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,client_1
8136,L55315,L,299.6,311.0,1554,36.3,62,0,0,0,0,0,0,client_1
2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,client_1
4972,L52151,L,303.8,312.7,1838,27.8,181,0,0,0,0,0,0,client_1
7125,M21984,M,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,client_1
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,client_1
6796,L53975,L,301.4,310.8,1477,50.4,90,0,0,0,0,0,0,client_1
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,client_1
8679,L55858,L,297.3,308.5,1514,44.5,177,0,0,0,0,0,0,client_1
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,client_1
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,client_1
6763,L53942,L,301.4,310.8,1362,53.2,4,0,0,0,0,0,0,client_1
2593,L49772,L,298.9,308.6,1539,45.4,4,0,0,0,0,0,0,client_1
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,client_1
2037,L49216,L,299.0,308.7,1892,22.8,96,0,0,0,0,0,0,client_1
8628,L55807,L,297.4,308.3,1347,45.8,43,0,0,0,0,0,0,client_1
3751,L50930,L,302.3,311.1,1589,29.9,141,0,0,0,0,0,0,client_1
2920,L50099,L,300.6,309.6,1726,30.0,147,0,0,0,0,0,0,client_1
6380,L53559,L,300.1,309.7,1485,45.9,100,0,0,0,0,0,0,client_1
7262,L54441,L,300.4,310.5,1818,25.1,14,0,0,0,0,0,0,client_1
2286,L49465,L,299.4,308.7,1381,56.7,102,0,0,0,0,0,0,client_1
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,client_1
3703,L50882,L,302.0,311.2,1434,44.9,15,0,0,0,0,0,0,client_1
5028,L52207,L,304.0,313.3,1294,54.6,102,0,0,0,0,0,0,client_1
231,L47410,L,298.3,308.6,1570,34.8,175,0,0,0,0,0,0,client_1
2274,L49453,L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0,client_1
5217,M20076,M,303.7,312.7,1316,51.8,197,0,0,0,0,0,0,client_1
9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,client_1
9287,L56466,L,298.2,308.9,1605,32.0,79,0,0,0,0,0,0,client_1
5686,L52865,L,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,client_1
7264,L54443,L,300.4,310.6,1429,46.9,19,0,0,0,0,0,0,client_1
3165,L50344,L,300.4,309.7,1685,31.3,152,0,0,0,0,0,0,client_1
7258,L54437,L,300.2,310.4,1518,41.8,5,0,0,0,0,0,0,client_1
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,client_1
6277,L53456,L,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,client_1
5551,M20410,M,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,client_1
3167,M18026,M,300.4,309.7,1539,37.7,156,0,0,0,0,0,0,client_1
7610,L54789,L,300.5,311.3,1490,41.8,39,0,0,0,0,0,0,client_1
2103,L49282,L,299.3,309.3,1325,62.0,47,0,0,0,0,0,0,client_1
4012,L51191,L,302.2,311.1,1447,52.1,174,0,0,0,0,0,0,client_1
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,client_1
6356,L53535,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,client_1
8555,L55734,L,298.1,309.0,1592,33.9,85,0,0,0,0,0,0,client_1
3364,L50543,L,301.4,310.6,1555,43.3,212,0,0,0,0,0,0,client_1
3515,H32928,H,301.9,311.0,1430,49.8,174,0,0,0,0,0,0,client_1
8110,L55289,L,300.3,311.7,1821,26.3,202,0,0,0,0,0,0,client_1
6680,L53859,L,301.6,310.8,1392,42.4,3,0,0,0,0,0,0,client_1
540,M15399,M,297.4,309.3,1775,25.8,91,0,0,0,0,0,0,client_1
8912,L56091,L,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,client_1
5782,M20641,M,301.7,311.1,1618,36.7,115,0,0,0,0,0,0,client_1
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,client_1
2073,L49252,L,299.6,309.5,1570,35.5,189,0,0,0,0,0,1,client_1
4904,L52083,L,303.6,312.4,2232,16.8,0,0,0,0,0,0,0,client_1
686,M15545,M,297.7,309.0,1636,29.7,32,0,0,0,0,0,0,client_1
9700,L56879,L,298.8,309.8,1508,36.3,69,0,0,0,0,0,0,client_1
4082,L51261,L,302.0,310.4,1336,58.2,110,1,0,1,0,0,0,client_1
2986,L50165,L,300.7,309.8,1596,31.5,123,0,0,0,0,0,0,client_1
3318,L50497,L,301.5,310.5,1636,28.7,106,0,0,0,0,0,0,client_1
8573,M23432,M,297.7,308.5,1559,35.2,127,0,0,0,0,0,0,client_1
2475,L49654,L,298.9,308.5,1503,40.6,145,0,0,0,0,0,0,client_1
9264,L56443,L,298.3,309.1,1593,40.1,18,0,0,0,0,0,0,client_1
4687,M19546,M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,client_1
362,L47541,L,297.5,308.3,1596,36.8,77,0,0,0,0,0,0,client_1
243,L47422,L,298.0,308.2,1348,58.8,202,1,0,0,0,1,0,client_1
2779,L49958,L,300.0,309.4,1308,50.2,32,0,0,0,0,0,0,client_1
233,L47412,L,298.2,308.4,1424,47.6,179,0,0,0,0,0,0,client_1
6561,L53740,L,301.6,310.8,1961,21.8,148,0,0,0,0,0,0,client_1
3352,L50531,L,301.4,310.8,1680,31.4,185,0,0,0,0,0,0,client_1
8860,L56039,L,297.9,309.1,1457,44.4,28,0,0,0,0,0,0,client_1
6848,L54027,L,301.2,311.4,1757,28.0,6,0,0,0,0,0,0,client_1
1966,L49145,L,297.8,307.5,1581,33.1,116,0,0,0,0,0,0,client_1
874,L48053,L,295.9,306.4,1892,21.7,72,0,0,0,0,0,0,client_1
9131,L56310,L,297.6,308.6,1576,32.7,83,0,0,0,0,0,0,client_1
4109,L51288,L,301.9,310.5,1892,21.8,177,0,0,0,0,0,0,client_1
5196,L52375,L,303.9,313.0,1551,36.8,140,0,0,0,0,0,0,client_1
1891,L49070,L,297.8,307.4,1512,40.8,137,0,0,0,0,0,0,client_1
8120,L55299,L,300.3,311.7,1333,55.2,18,0,0,0,0,0,0,client_1
2186,L49365,L,299.8,309.4,1630,32.4,53,0,0,0,0,0,0,client_1
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,client_1
8868,L56047,L,297.9,308.9,1566,41.9,50,0,0,0,0,0,0,client_1
6039,L53218,L,300.7,311.0,1496,38.3,99,0,0,0,0,0,0,client_1
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,client_1
9016,L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0,client_1
8440,L55619,L,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,client_1
2174,M17033,M,299.5,309.2,1495,41.6,17,0,0,0,0,0,0,client_1
8349,M23208,M,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,client_1
2838,L50017,L,300.3,309.1,1699,30.3,178,0,0,0,0,0,0,client_1
1387,L48566,L,298.9,310.2,1445,40.0,129,0,0,0,0,0,0,client_1
9720,L56899,L,298.9,309.9,1309,56.2,119,0,0,0,0,0,0,client_1
7105,L54284,L,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,client_1
3331,L50510,L,301.7,310.8,1385,50.7,133,0,0,0,0,0,0,client_1
8821,L56000,L,297.3,308.7,1551,40.0,125,0,0,0,0,0,0,client_1
3741,L50920,L,302.3,311.2,1401,49.7,118,0,0,0,0,0,0,client_1
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,client_1
3821,L51000,L,302.3,310.8,1421,41.4,102,0,0,0,0,0,0,client_1
975,L48154,L,296.0,306.6,1511,35.2,119,0,0,0,0,0,0,client_1
4822,L52001,L,303.5,311.9,1405,45.6,10,0,0,0,0,0,0,client_1
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,client_1
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,client_1
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,client_1
2878,M17737,M,300.5,309.4,1655,32.1,37,0,0,0,0,0,0,client_1
4471,L51650,L,302.7,310.6,1564,34.3,0,0,0,0,0,0,0,client_1
2365,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0,client_1
8218,L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0,client_1
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,client_1
6399,L53578,L,300.1,309.7,1351,58.2,155,0,0,0,0,0,0,client_1
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,client_1
3867,L51046,L,302.6,311.6,1311,53.2,0,0,0,0,0,0,0,client_1
6397,L53576,L,300.0,309.6,1526,46.4,150,0,0,0,0,0,0,client_1
1814,L48993,L,298.1,307.7,1479,45.0,136,0,0,0,0,0,0,client_1
6431,L53610,L,300.3,309.8,1523,39.2,24,0,0,0,0,0,0,client_1
2322,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0,client_1
8933,L56112,L,297.4,308.4,1474,43.6,4,0,0,0,0,0,0,client_1
6566,L53745,L,301.4,310.6,1550,36.8,159,0,0,0,0,0,0,client_1
9915,L57094,L,298.5,308.8,1670,29.6,13,0,0,0,0,0,0,client_1
6006,L53185,L,300.6,310.5,1570,38.3,14,0,0,0,0,0,0,client_1
8353,L55532,L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,client_1
9825,L57004,L,298.4,309.3,1504,39.3,192,0,0,0,0,0,0,client_1
3673,L50852,L,302.3,311.6,1658,32.3,150,0,0,0,0,0,0,client_1
2158,M17017,M,299.4,309.0,1939,19.8,204,0,0,0,0,0,0,client_1
3938,L51117,L,302.5,311.5,1802,26.4,192,0,0,0,0,0,0,client_1
5145,L52324,L,304.4,313.7,1607,33.5,5,0,0,0,0,0,0,client_1
5992,L53171,L,300.7,310.7,1416,40.4,214,0,0,0,0,0,0,client_1
709,M15568,M,297.6,308.8,1416,45.9,101,0,0,0,0,0,0,client_1
2136,L49315,L,299.3,309.0,1511,47.8,148,0,0,0,0,0,0,client_1
3946,L51125,L,302.2,311.3,1570,36.1,0,0,0,0,0,0,0,client_1
9758,M24617,M,298.6,309.9,1517,34.0,215,0,0,0,0,0,0,client_1
7987,L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0,client_1
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,client_1
3110,L50289,L,299.9,309.2,1491,44.3,214,0,0,0,0,0,0,client_1
8906,L56085,L,297.3,308.6,1385,55.2,156,0,0,0,0,0,0,client_1
3897,M18756,M,302.2,311.2,1627,33.2,74,0,0,0,0,0,0,client_1
6083,L53262,L,300.9,310.7,1352,46.4,212,0,0,0,0,0,0,client_1
9780,L56959,L,298.8,309.8,1509,36.2,57,0,0,0,0,0,0,client_1
3854,L51033,L,302.4,311.0,1486,40.4,192,0,0,0,0,0,0,client_1
6087,L53266,L,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,client_1
7030,L54209,L,300.6,310.6,1454,39.7,67,0,0,0,0,0,0,client_1
5227,L52406,L,303.9,313.0,1403,48.3,10,0,0,0,0,0,0,client_1
1548,L48727,L,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,client_1
1153,L48332,L,297.1,307.9,1507,38.3,170,0,0,0,0,0,0,client_1
423,L47602,L,297.3,308.3,1333,55.2,11,0,0,0,0,0,0,client_1
5602,L52781,L,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,client_1
1385,L48564,L,298.9,310.3,1484,43.8,124,0,0,0,0,0,0,client_1
4214,L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0,client_1
8178,L55357,L,299.7,311.1,1439,44.9,174,0,0,0,0,0,0,client_1
9686,L56865,L,299.0,310.0,1360,48.1,37,0,0,0,0,0,0,client_1
7995,L55174,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0,client_1
5037,L52216,L,304.0,313.2,1615,37.8,127,0,0,0,0,0,0,client_1
2830,L50009,L,300.3,309.3,1612,36.0,158,0,0,0,0,0,0,client_1
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,client_1
4407,L51586,L,302.5,310.3,1326,58.5,55,1,0,1,0,0,0,client_1
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,client_1
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0,client_1
8460,L55639,L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,client_1
5478,L52657,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,client_1
7383,L54562,L,299.8,310.4,1698,28.3,103,0,0,0,0,0,0,client_1
6681,L53860,L,301.5,310.8,1417,49.7,5,0,0,0,0,0,0,client_1
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,client_1
2301,L49480,L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0,client_1
784,H30197,H,296.7,307.9,1579,33.4,50,0,0,0,0,0,0,client_1
2517,L49696,L,298.8,308.5,1736,29.0,31,0,0,0,0,0,0,client_1
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,client_1
532,L47711,L,297.6,309.5,1549,34.9,68,0,0,0,0,0,0,client_1
9534,L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,0,client_1
2009,L49188,L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0,client_1
2392,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0,client_1
6642,L53821,L,301.5,310.5,1702,28.7,135,0,0,0,0,0,0,client_1
2814,L49993,L,300.0,309.3,1887,22.6,120,0,0,0,0,0,0,client_1
6290,L53469,L,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,client_1
5292,L52471,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,0,client_1
3540,L50719,L,302.0,311.0,1686,32.5,25,0,0,0,0,0,0,client_1
9641,L56820,L,299.4,310.5,1514,36.1,169,0,0,0,0,0,0,client_1
1191,L48370,L,297.2,308.4,1460,42.1,41,0,0,0,0,0,0,client_1
5183,L52362,L,303.9,313.1,1586,31.9,108,0,0,0,0,0,0,client_1
7390,L54569,L,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,client_1
6060,L53239,L,300.9,311.0,2235,15.8,156,0,0,0,0,0,0,client_1
8101,L55280,L,300.3,311.7,1682,27.8,178,0,0,0,0,0,0,client_1
6000,M20859,M,300.4,310.2,1671,30.5,234,1,1,0,0,0,0,client_1
2348,L49527,L,299.2,308.3,1410,43.0,26,0,0,0,0,0,0,client_1
1397,L48576,L,299.0,310.3,1483,39.2,153,0,0,0,0,0,0,client_1
6497,L53676,L,300.7,309.9,1815,27.0,190,0,0,0,0,0,0,client_1
9905,L57084,L,298.6,309.1,1537,35.7,198,0,0,0,0,0,0,client_1
7879,L55058,L,300.7,312.3,1418,49.0,69,0,0,0,0,0,0,client_1
8956,M23815,M,297.4,308.0,1355,55.1,63,0,0,0,0,0,0,client_1
8644,L55823,L,297.5,308.5,1448,54.3,83,0,0,0,0,0,0,client_1
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,client_1
4640,L51819,L,303.1,311.3,1657,31.8,217,0,0,0,0,0,0,client_1
7320,L54499,L,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,client_1
4473,L51652,L,302.7,310.6,1501,48.7,4,0,0,0,0,0,0,client_1
1023,L48202,L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,client_1
7966,L55145,L,301.1,312.3,1464,35.3,65,0,0,0,0,0,0,client_1
9004,L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0,client_1
